Episode,Maze_ID,Maze_Size,Steps,Total_Reward,Success,Loss
1012,train_9x9_0477,9,500,-14.84,0,-0.51
1013,train_9x9_0238,9,500,-14.29,0,-0.5449
1014,train_9x9_0208,9,392,-9.08,1,0.1716
1015,train_9x9_0295,9,380,-8.68,1,0.605
1016,train_9x9_0390,9,216,-3.79,1,1.57
1017,train_9x9_0224,9,387,-8.65,1,0.6829
1018,train_9x9_0383,9,372,-8.41,1,0.6281
1019,train_9x9_0390,9,500,-14.29,0,-0.5001
1020,train_9x9_0396,9,306,-6.46,1,0.6587
1021,train_9x9_0456,9,500,-14.56,0,-0.5069
1022,train_9x9_0056,9,430,-9.75,1,0.3197
1023,train_9x9_0017,9,500,-13.57,0,-0.4147
1024,train_9x9_0418,9,500,-13.24,0,-0.3991
1025,train_9x9_0448,9,500,-14.35,0,-0.4574
1026,train_9x9_0005,9,23,1.24,1,6.3333
1027,train_9x9_0196,9,500,-13.97,0,-0.3952
1028,train_9x9_0353,9,500,-13.62,0,-0.1882
1029,train_9x9_0138,9,154,-2.09,1,2.9358
1030,train_9x9_0098,9,145,-1.72,1,2.3584
1031,train_9x9_0478,9,229,-3.66,1,1.9504
1032,train_9x9_0417,9,329,-6.78,1,0.9026
1033,train_9x9_0033,9,500,-13.2,0,-0.3066
1034,train_9x9_0486,9,500,-12.77,0,-0.2862
1035,train_9x9_0404,9,500,-12.91,0,-0.4794
1036,train_9x9_0494,9,189,-2.54,1,2.0953
1037,train_9x9_0089,9,500,-13.76,0,-0.4967
1038,train_9x9_0094,9,61,0.61,1,4.6798
1039,train_9x9_0060,9,500,-13.81,0,-0.5243
1040,train_9x9_0239,9,500,-14.34,0,-0.5655
1041,train_9x9_0125,9,500,-14.42,0,-0.5172
1042,train_9x9_0112,9,443,-10.26,1,0.3268
1043,train_9x9_0296,9,500,-13.94,0,-0.5791
1044,train_9x9_0308,9,500,-12.77,0,-0.4645
1045,train_9x9_0208,9,500,-13.52,0,-0.4706
1046,train_9x9_0398,9,500,-13.71,0,-0.4884
1047,train_9x9_0449,9,319,-7.12,1,0.9902
1048,train_9x9_0351,9,500,-13.14,0,-0.4089
1049,train_9x9_0471,9,500,-13.97,0,-0.4125
1050,train_9x9_0121,9,500,-13.17,0,-0.1281
1051,train_9x9_0201,9,500,-14.55,0,-0.3647
1052,train_9x9_0123,9,198,-3.39,1,2.0853
1053,train_9x9_0035,9,246,-4.06,1,1.6142
1054,train_9x9_0253,9,53,0.46,1,5.3086
1055,train_9x9_0147,9,500,-12.86,0,-0.2292
1056,train_9x9_0099,9,125,-1.21,1,3.3929
1057,train_9x9_0064,9,500,-13.31,0,-0.3225
1058,train_9x9_0448,9,500,-13.58,0,-0.2549
1059,train_9x9_0389,9,90,-0.46,1,4.4117
1060,train_9x9_0182,9,500,-13.33,0,-0.2965
1061,train_9x9_0382,9,251,-4.03,1,1.1358
1062,train_9x9_0418,9,500,-13.52,0,-0.4551
1063,train_9x9_0471,9,500,-14.39,0,-0.4767
1064,train_9x9_0310,9,500,-12.63,0,-0.2897
1065,train_9x9_0315,9,500,-12.97,0,-0.3204
1066,train_9x9_0094,9,232,-4.72,1,1.7827
1067,train_9x9_0350,9,164,-2.74,1,2.5885
1068,train_9x9_0336,9,500,-14.76,0,-0.5075
1069,train_9x9_0001,9,442,-10.26,1,0.4186
1070,train_9x9_0285,9,500,-14.06,0,-0.5156
1071,train_9x9_0115,9,500,-14.35,0,-0.5039
1072,train_9x9_0101,9,175,-2.34,1,2.4262
1073,train_9x9_0338,9,217,-3.85,1,1.111
1074,train_9x9_0087,9,120,-0.6,1,2.5269
1075,train_9x9_0301,9,69,0.45,1,3.8635
1076,train_9x9_0394,9,500,-14.15,0,-0.5541
1077,train_9x9_0321,9,500,-14.95,0,-0.5438
1078,train_9x9_0466,9,500,-14.62,0,-0.562
1079,train_9x9_0138,9,36,1.47,1,4.601
1080,train_9x9_0353,9,175,-2.23,1,1.657
1081,train_9x9_0100,9,500,-13.19,0,-0.4971
1082,train_9x9_0466,9,59,0.26,1,3.9349
1083,train_9x9_0229,9,377,-8.67,1,0.3756
1084,train_9x9_0388,9,73,-0.09,1,3.038
1085,train_9x9_0351,9,500,-13.28,0,-0.5812
1086,train_9x9_0231,9,69,-0.11,1,3.5021
1087,train_9x9_0125,9,95,-0.41,1,3.165
1088,train_9x9_0466,9,257,-5.06,1,0.4357
1089,train_9x9_0236,9,117,-1.32,1,1.4021
1090,train_9x9_0129,9,137,-1.78,1,1.3206
1091,train_9x9_0442,9,255,-4.48,1,0.6209
1092,train_9x9_0156,9,496,-11.58,1,-0.3099
1093,train_9x9_0319,9,476,-10.97,1,-0.2627
1094,train_9x9_0079,9,152,-1.79,1,1.1981
1095,train_9x9_0175,9,500,-13.37,0,-0.6296
1096,train_9x9_0404,9,137,-1.49,1,0.8238
1097,train_9x9_0391,9,465,-11.35,1,-0.155
1098,train_9x9_0085,9,162,-2.91,1,0.9284
1099,train_9x9_0488,9,457,-10.87,1,-0.3715
1100,train_9x9_0075,9,500,-13.6,0,-0.7665
1101,train_9x9_0422,9,500,-12.67,0,-0.7383
1102,train_9x9_0349,9,500,-13.38,0,-0.694
1103,train_9x9_0395,9,500,-13.0,0,-0.7602
1104,train_9x9_0442,9,292,-5.89,1,0.385
1105,train_9x9_0385,9,253,-5.19,1,0.1096
1106,train_9x9_0000,9,309,-6.14,1,0.2571
1107,train_9x9_0031,9,500,-14.1,0,-0.7267
1108,train_9x9_0193,9,500,-14.57,0,-0.6298
1109,train_9x9_0050,9,500,-12.82,0,-0.6156
1110,train_9x9_0004,9,98,-0.71,1,2.6707
1111,train_9x9_0467,9,106,-1.16,1,2.6436
1112,train_9x9_0111,9,130,-1.35,1,2.3316
1113,train_9x9_0469,9,220,-3.8,1,0.826
1114,train_9x9_0434,9,500,-13.35,0,-0.5954
1115,train_9x9_0073,9,500,-13.47,0,-0.5158
1116,train_9x9_0055,9,500,-13.96,0,-0.6616
1117,train_9x9_0020,9,500,-13.43,0,-0.6428
1118,train_9x9_0047,9,500,-14.9,0,-0.6452
1119,train_9x9_0408,9,286,-5.92,1,0.7921
1120,train_9x9_0226,9,369,-7.8,1,0.2689
1121,train_9x9_0246,9,253,-4.89,1,0.6403
1122,train_9x9_0193,9,500,-14.19,0,-0.5641
1123,train_9x9_0142,9,54,1.18,1,3.8324
1124,train_9x9_0265,9,287,-6.05,1,0.4189
1125,train_9x9_0478,9,500,-12.24,0,-0.3489
1126,train_9x9_0112,9,428,-8.97,1,0.156
1127,train_9x9_0447,9,500,-14.23,0,-0.5203
1128,train_9x9_0252,9,319,-6.62,1,0.9318
1129,train_9x9_0215,9,500,-14.17,0,-0.5289
1130,train_9x9_0399,9,65,0.48,1,3.7729
1131,train_9x9_0148,9,500,-14.45,0,-0.5371
1132,train_9x9_0489,9,500,-13.29,0,-0.238
1133,train_9x9_0471,9,500,-14.39,0,-0.5218
1134,train_9x9_0283,9,253,-5.15,1,0.7586
1135,train_9x9_0440,9,72,0.68,1,4.3578
1136,train_9x9_0364,9,500,-12.89,0,-0.365
1137,train_9x9_0116,9,464,-11.08,1,0.1041
1138,train_9x9_0208,9,500,-14.05,0,-0.3669
1139,train_9x9_0467,9,85,0.02,1,3.9254
1140,train_9x9_0411,9,500,-13.16,0,-0.3599
1141,train_9x9_0274,9,184,-3.47,1,1.4395
1142,train_9x9_0463,9,500,-13.07,0,-0.4092
1143,train_9x9_0315,9,500,-12.78,0,-0.3575
1144,train_9x9_0320,9,57,0.75,1,3.5853
1145,train_9x9_0305,9,500,-14.1,0,-0.4977
1146,train_9x9_0033,9,500,-13.04,0,-0.4786
1147,train_9x9_0489,9,500,-13.72,0,-0.5314
1148,train_9x9_0387,9,500,-13.37,0,-0.371
1149,train_9x9_0018,9,500,-13.41,0,-0.3829
1150,train_9x9_0462,9,103,-0.38,1,3.1068
1151,train_9x9_0139,9,500,-13.29,0,-0.2966
1152,train_9x9_0139,9,426,-9.34,1,0.1884
1153,train_9x9_0218,9,446,-10.11,1,0.3447
1154,train_9x9_0125,9,480,-11.54,1,0.4054
1155,train_9x9_0046,9,184,-2.8,1,2.3438
1156,train_9x9_0481,9,198,-3.29,1,1.7275
1157,train_9x9_0160,9,432,-10.11,1,0.235
1158,train_9x9_0314,9,500,-13.33,0,-0.413
1159,train_9x9_0134,9,500,-14.34,0,-0.4566
1160,train_9x9_0418,9,500,-13.47,0,-0.4402
1161,train_9x9_0119,9,500,-14.02,0,-0.4824
1162,train_9x9_0255,9,117,-0.99,1,3.708
1163,train_9x9_0013,9,500,-13.3,0,-0.205
1164,train_9x9_0349,9,500,-13.11,0,-0.2495
1165,train_9x9_0348,9,500,-13.79,0,-0.4175
1166,train_9x9_0286,9,145,-2.46,1,2.6929
1167,train_9x9_0020,9,371,-8.69,1,0.41
1168,train_9x9_0089,9,69,-0.07,1,3.8619
1169,train_9x9_0109,9,500,-14.29,0,-0.4411
1170,train_9x9_0324,9,500,-14.0,0,-0.363
1171,train_9x9_0476,9,500,-14.11,0,-0.5201
1172,train_9x9_0146,9,217,-4.43,1,1.4248
1173,train_9x9_0115,9,360,-8.46,1,0.3636
1174,train_9x9_0394,9,282,-5.96,1,0.9226
1175,train_9x9_0367,9,193,-3.01,1,1.5369
1176,train_9x9_0123,9,500,-13.26,0,-0.5137
1177,train_9x9_0492,9,328,-7.36,1,0.8035
1178,train_9x9_0076,9,55,0.69,1,4.4572
1179,train_9x9_0234,9,500,-13.96,0,-0.49
1180,train_9x9_0062,9,43,0.83,1,3.9994
1181,train_9x9_0280,9,45,0.94,1,3.4861
1182,train_9x9_0151,9,500,-14.89,0,-0.5495
1183,train_9x9_0200,9,425,-9.73,1,0.3505
1184,train_9x9_0409,9,500,-14.4,0,-0.5501
1185,train_9x9_0069,9,500,-13.05,0,-0.4135
1186,train_9x9_0271,9,246,-4.33,1,0.7906
1187,train_9x9_0050,9,500,-14.14,0,-0.5719
1188,train_9x9_0399,9,148,-2.48,1,2.0658
1189,train_9x9_0094,9,500,-14.01,0,-0.5905
1190,train_9x9_0091,9,29,1.65,1,5.4786
1191,train_9x9_0095,9,500,-13.77,0,-0.5589
1192,train_9x9_0285,9,500,-12.76,0,-0.5981
1193,train_9x9_0393,9,500,-14.15,0,-0.5685
1194,train_9x9_0083,9,500,-13.41,0,-0.5846
1195,train_9x9_0191,9,500,-14.47,0,-0.6056
1196,train_9x9_0025,9,500,-13.29,0,-0.5939
1197,train_9x9_0060,9,500,-13.72,0,-0.5038
1198,train_9x9_0228,9,500,-14.22,0,-0.5408
1199,train_9x9_0018,9,313,-6.54,1,0.5911
1200,train_9x9_0001,9,500,-13.04,0,-0.4007
1201,train_9x9_0270,9,500,-14.28,0,-0.4582
1202,train_9x9_0154,9,147,-2.52,1,2.4739
1203,train_9x9_0262,9,185,-2.53,1,2.1914
1204,train_9x9_0008,9,500,-12.73,0,-0.2785
1205,train_9x9_0072,9,416,-9.6,1,0.3796
1206,train_9x9_0447,9,500,-13.23,0,-0.1718
1207,train_9x9_0463,9,500,-14.2,0,-0.3853
1208,train_9x9_0415,9,297,-5.83,1,1.3374
1209,train_9x9_0154,9,127,-1.72,1,3.3961
1210,train_9x9_0271,9,500,-13.25,0,-0.1602
1211,train_9x9_0240,9,500,-13.72,0,-0.2129
1212,train_9x9_0286,9,500,-14.86,0,-0.3848
1213,train_9x9_0407,9,500,-14.31,0,-0.3596
1214,train_9x9_0008,9,201,-3.08,1,1.8869
1215,train_9x9_0203,9,500,-13.83,0,-0.3287
1216,train_9x9_0434,9,500,-14.59,0,-0.3298
1217,train_9x9_0039,9,133,-1.54,1,3.4498
1218,train_9x9_0174,9,500,-14.1,0,-0.3124
1219,train_9x9_0451,9,500,-13.5,0,-0.2744
1220,train_9x9_0211,9,236,-4.26,1,1.8462
1221,train_9x9_0316,9,347,-8.25,1,0.6041
1222,train_9x9_0385,9,500,-13.06,0,-0.2779
1223,train_9x9_0423,9,295,-5.94,1,1.4213
1224,train_9x9_0146,9,500,-13.4,0,-0.3784
1225,train_9x9_0499,9,205,-3.67,1,2.0821
1226,train_9x9_0114,9,465,-10.85,1,0.417
1227,train_9x9_0408,9,120,-0.9,1,3.3478
1228,train_9x9_0478,9,330,-6.5,1,0.8383
1229,train_9x9_0281,9,500,-14.35,0,-0.4587
1230,train_9x9_0395,9,500,-12.87,0,-0.3966
1231,train_9x9_0310,9,500,-12.81,0,-0.3018
1232,train_9x9_0242,9,383,-8.31,1,0.5781
1233,train_9x9_0370,9,500,-14.16,0,-0.4642
1234,train_9x9_0027,9,500,-15.02,0,-0.4112
1235,train_9x9_0206,9,127,-0.78,1,3.6968
1236,train_9x9_0426,9,500,-14.4,0,-0.4918
1237,train_9x9_0314,9,500,-13.12,0,-0.5032
1238,train_9x9_0336,9,500,-14.0,0,-0.5046
1239,train_9x9_0199,9,206,-3.53,1,1.5073
1240,train_9x9_0173,9,216,-3.36,1,2.0314
1241,train_9x9_0269,9,500,-14.07,0,-0.5016
1242,train_9x9_0426,9,500,-13.76,0,-0.3548
1243,train_9x9_0143,9,500,-13.56,0,-0.4751
1244,train_9x9_0144,9,500,-13.29,0,-0.3364
1245,train_9x9_0113,9,9,1.42,1,4.3
1246,train_9x9_0341,9,330,-7.09,1,0.7937
1247,train_9x9_0190,9,107,-0.78,1,2.6698
1248,train_9x9_0132,9,500,-14.64,0,-0.4805
1249,train_9x9_0242,9,500,-13.19,0,-0.1774
1250,train_9x9_0104,9,500,-13.75,0,-0.4752
1251,train_9x9_0358,9,500,-13.34,0,-0.2457
1252,train_9x9_0044,9,500,-14.03,0,-0.4583
1253,train_9x9_0192,9,358,-7.91,1,0.7071
1254,train_9x9_0312,9,454,-10.87,1,0.4146
1255,train_9x9_0472,9,500,-13.56,0,-0.3789
1256,train_9x9_0114,9,500,-12.78,0,-0.2702
1257,train_9x9_0239,9,500,-14.37,0,-0.4339
1258,train_9x9_0314,9,500,-13.04,0,-0.1237
1259,train_9x9_0149,9,500,-13.26,0,-0.1208
1260,train_9x9_0407,9,500,-13.52,0,-0.1412
1261,train_9x9_0414,9,500,-14.75,0,-0.2551
1262,train_9x9_0169,9,500,-12.59,0,0.0313
1263,train_9x9_0150,9,500,-13.15,0,-0.0911
1264,train_9x9_0103,9,500,-13.55,0,-0.0156
1265,train_9x9_0468,9,330,-7.23,1,1.3609
1266,train_9x9_0316,9,394,-9.26,1,0.7155
1267,train_9x9_0241,9,31,1.36,1,5.7906
1268,train_9x9_0352,9,205,-3.32,1,2.686
1269,train_9x9_0448,9,481,-11.51,1,0.4383
1270,train_9x9_0045,9,500,-14.13,0,-0.2167
1271,train_9x9_0078,9,500,-13.52,0,-0.0693
1272,train_9x9_0234,9,500,-13.88,0,-0.2186
1273,train_9x9_0095,9,463,-11.11,1,0.7346
1274,train_9x9_0110,9,68,0.4,1,4.5402
1275,train_9x9_0118,9,404,-9.5,1,0.7071
1276,train_9x9_0011,9,500,-14.08,0,-0.3487
1277,train_9x9_0484,9,121,-1.41,1,3.8661
1278,train_9x9_0326,9,418,-9.41,1,0.3683
1279,train_9x9_0320,9,38,1.06,1,5.0512
1280,train_9x9_0277,9,500,-14.15,0,-0.4087
1281,train_9x9_0217,9,500,-13.64,0,-0.5039
1282,train_9x9_0039,9,234,-4.45,1,1.6078
1283,train_9x9_0232,9,500,-13.29,0,-0.3384
1284,train_9x9_0231,9,358,-8.02,1,0.2983
1285,train_9x9_0164,9,383,-8.13,1,0.5532
1286,train_9x9_0036,9,500,-13.84,0,-0.4883
1287,train_9x9_0190,9,98,-1.13,1,2.8376
1288,train_9x9_0132,9,160,-2.46,1,2.2723
1289,train_9x9_0482,9,480,-12.34,1,0.0219
1290,train_9x9_0258,9,272,-5.05,1,0.7899
1291,train_9x9_0028,9,373,-7.41,1,0.4024
1292,train_9x9_0440,9,173,-2.59,1,1.1005
1293,train_9x9_0265,9,500,-13.56,0,-0.47
1294,train_9x9_0045,9,379,-9.28,1,0.0331
1295,train_9x9_0285,9,500,-13.73,0,-0.6523
1296,train_9x9_0047,9,305,-6.82,1,0.5884
1297,train_9x9_0483,9,81,-0.28,1,2.464
1298,train_9x9_0166,9,194,-2.73,1,1.026
1299,train_9x9_0204,9,500,-13.66,0,-0.6815
1300,train_9x9_0345,9,500,-12.59,0,-0.5687
1301,train_9x9_0431,9,500,-13.91,0,-0.6746
1302,train_9x9_0380,9,61,0.43,1,2.887
1303,train_9x9_0144,9,278,-5.47,1,0.3324
1304,train_9x9_0166,9,500,-13.27,0,-0.6741
1305,train_9x9_0325,9,500,-13.5,0,-0.4087
1306,train_9x9_0404,9,500,-13.45,0,-0.6166
1307,train_9x9_0422,9,457,-10.36,1,0.076
1308,train_9x9_0338,9,166,-2.48,1,1.3073
1309,train_9x9_0224,9,108,-0.5,1,3.206
1310,train_9x9_0335,9,500,-13.36,0,-0.489
1311,train_9x9_0135,9,500,-12.83,0,-0.4211
1312,train_9x9_0091,9,72,0.6,1,3.0772
1313,train_9x9_0477,9,391,-9.82,1,0.1517
1314,train_9x9_0223,9,220,-3.72,1,0.9099
1315,train_9x9_0133,9,495,-12.04,1,-0.0401
1316,train_9x9_0368,9,500,-14.53,0,-0.5654
1317,train_9x9_0297,9,500,-12.72,0,-0.5008
1318,train_9x9_0468,9,500,-14.16,0,-0.5812
1319,train_9x9_0465,9,205,-3.7,1,1.0769
1320,train_9x9_0457,9,500,-13.35,0,-0.5499
1321,train_9x9_0043,9,500,-14.38,0,-0.6064
1322,train_9x9_0342,9,230,-3.82,1,0.9701
1323,train_9x9_0092,9,55,0.71,1,4.268
1324,train_9x9_0359,9,480,-11.38,1,0.1931
1325,train_9x9_0007,9,365,-8.1,1,0.2355
1326,train_9x9_0176,9,234,-3.8,1,1.7801
1327,train_9x9_0484,9,260,-5.32,1,1.1478
1328,train_9x9_0037,9,500,-12.67,0,-0.2568
1329,train_9x9_0297,9,191,-2.99,1,1.6172
1330,train_9x9_0439,9,500,-14.02,0,-0.5794
1331,train_9x9_0004,9,319,-6.53,1,0.5234
1332,train_9x9_0129,9,20,1.49,1,4.3965
1333,train_9x9_0357,9,84,-0.35,1,2.6055
1334,train_9x9_0226,9,459,-10.39,1,0.0757
1335,train_9x9_0434,9,500,-14.06,0,-0.6277
1336,train_9x9_0454,9,500,-13.67,0,-0.6384
1337,train_9x9_0140,9,500,-13.26,0,-0.5665
1338,train_9x9_0188,9,500,-12.75,0,-0.5358
1339,train_9x9_0110,9,75,0.09,1,3.7673
1340,train_9x9_0120,9,16,1.63,1,5.483
1341,train_9x9_0080,9,500,-13.35,0,-0.5468
1342,train_9x9_0281,9,65,0.23,1,4.2768
1343,train_9x9_0209,9,160,-1.8,1,1.7628
1344,train_9x9_0193,9,500,-13.12,0,-0.5289
1345,train_9x9_0290,9,500,-13.99,0,-0.6272
1346,train_9x9_0259,9,500,-13.43,0,-0.6576
1347,train_9x9_0126,9,382,-8.2,1,0.5001
1348,train_9x9_0285,9,37,1.76,1,4.9235
1349,train_9x9_0169,9,500,-14.28,0,-0.6775
1350,train_9x9_0416,9,66,0.17,1,2.4358
1351,train_9x9_0001,9,500,-12.99,0,-0.6566
1352,train_9x9_0195,9,353,-7.78,1,0.2996
1353,train_9x9_0094,9,458,-10.63,1,0.0445
1354,train_9x9_0464,9,302,-6.48,1,0.6087
1355,train_9x9_0047,9,372,-8.47,1,0.0174
1356,train_9x9_0204,9,500,-13.66,0,-0.664
1357,train_9x9_0459,9,500,-14.1,0,-0.662
1358,train_9x9_0446,9,500,-13.8,0,-0.6255
1359,train_9x9_0459,9,124,-1.46,1,2.2821
1360,train_9x9_0226,9,123,-0.54,1,2.046
1361,train_9x9_0218,9,500,-13.03,0,-0.5929
1362,train_9x9_0069,9,500,-12.86,0,-0.5759
1363,train_9x9_0433,9,500,-14.4,0,-0.6066
1364,train_9x9_0420,9,500,-12.85,0,-0.5942
1365,train_9x9_0444,9,500,-14.11,0,-0.5407
1366,train_9x9_0230,9,500,-12.95,0,-0.268
1367,train_9x9_0461,9,212,-2.97,1,1.4191
1368,train_9x9_0337,9,397,-9.01,1,0.2634
1369,train_9x9_0419,9,500,-13.19,0,-0.3354
1370,train_9x9_0016,9,500,-14.36,0,-0.5353
1371,train_9x9_0470,9,152,-2.26,1,2.4084
1372,train_9x9_0045,9,329,-7.42,1,0.4875
1373,train_9x9_0157,9,500,-13.97,0,-0.4524
1374,train_9x9_0208,9,500,-13.96,0,-0.4302
1375,train_9x9_0275,9,117,-1.1,1,3.3406
1376,train_9x9_0401,9,500,-12.4,0,-0.2533
1377,train_9x9_0022,9,500,-14.03,0,-0.4462
1378,train_9x9_0124,9,114,-0.39,1,3.935
1379,train_9x9_0199,9,500,-13.84,0,-0.1515
1380,train_9x9_0481,9,247,-4.83,1,1.1058
1381,train_9x9_0210,9,500,-12.68,0,-0.3488
1382,train_9x9_0249,9,263,-5.76,1,1.504
1383,train_9x9_0456,9,500,-14.06,0,-0.4644
1384,train_9x9_0499,9,500,-14.1,0,-0.4091
1385,train_9x9_0140,9,411,-9.13,1,0.4738
1386,train_9x9_0172,9,224,-3.88,1,1.7278
1387,train_9x9_0173,9,161,-2.09,1,2.1779
1388,train_9x9_0369,9,500,-12.8,0,-0.2716
1389,train_9x9_0130,9,500,-13.77,0,-0.3476
1390,train_9x9_0370,9,500,-13.98,0,-0.415
1391,train_9x9_0020,9,500,-13.22,0,-0.3424
1392,train_9x9_0335,9,111,-0.94,1,3.6732
1393,train_9x9_0343,9,500,-14.35,0,-0.4163
1394,train_9x9_0461,9,500,-14.18,0,-0.4724
1395,train_9x9_0309,9,128,-1.27,1,3.2354
1396,train_9x9_0190,9,500,-13.68,0,-0.1331
1397,train_9x9_0093,9,405,-9.06,1,0.2818
1398,train_9x9_0288,9,500,-13.66,0,-0.3854
1399,train_9x9_0218,9,192,-2.38,1,2.5696
1400,train_9x9_0045,9,500,-14.4,0,-0.4336
1401,train_9x9_0204,9,347,-7.26,1,1.1309
1402,train_9x9_0037,9,92,0.06,1,4.0778
1403,train_9x9_0184,9,500,-14.39,0,-0.5341
1404,train_9x9_0454,9,415,-9.35,1,0.2852
1405,train_9x9_0343,9,500,-12.68,0,-0.4178
1406,train_9x9_0464,9,480,-11.93,1,0.0134
1407,train_9x9_0118,9,467,-11.36,1,0.2275
1408,train_9x9_0076,9,500,-14.23,0,-0.496
1409,train_9x9_0487,9,500,-12.64,0,-0.2183
1410,train_9x9_0262,9,422,-9.74,1,0.4924
1411,train_9x9_0424,9,243,-4.18,1,1.4492
1412,train_9x9_0289,9,500,-14.28,0,-0.4864
1413,train_9x9_0450,9,500,-12.73,0,-0.2069
1414,train_9x9_0001,9,278,-5.34,1,1.3801
1415,train_9x9_0291,9,219,-3.6,1,1.506
1416,train_9x9_0080,9,500,-14.16,0,-0.469
1417,train_9x9_0218,9,266,-4.92,1,1.2547
1418,train_9x9_0005,9,98,-0.38,1,3.6223
1419,train_9x9_0015,9,205,-3.37,1,1.9951
1420,train_9x9_0488,9,500,-13.56,0,-0.4174
1421,train_9x9_0198,9,108,-1.41,1,2.9225
1422,train_9x9_0255,9,376,-8.07,1,0.6379
1423,train_9x9_0463,9,500,-13.17,0,-0.4733
1424,train_9x9_0344,9,500,-13.51,0,-0.5641
1425,train_9x9_0021,9,500,-12.38,0,-0.4662
1426,train_9x9_0340,9,500,-14.34,0,-0.5461
1427,train_9x9_0199,9,150,-1.95,1,1.8947
1428,train_9x9_0418,9,212,-3.75,1,1.2192
1429,train_9x9_0000,9,500,-14.11,0,-0.5639
1430,train_9x9_0065,9,500,-12.89,0,-0.5029
1431,train_9x9_0250,9,500,-15.04,0,-0.5414
1432,train_9x9_0216,9,21,1.46,1,4.6091
1433,train_9x9_0368,9,500,-13.92,0,-0.5651
1434,train_9x9_0080,9,500,-13.16,0,-0.4461
1435,train_9x9_0315,9,500,-14.67,0,-0.5582
1436,train_9x9_0453,9,500,-13.17,0,-0.5626
1437,train_9x9_0490,9,91,-0.4,1,3.0968
1438,train_9x9_0349,9,500,-14.6,0,-0.5082
1439,train_9x9_0293,9,410,-9.26,1,0.156
1440,train_9x9_0001,9,500,-13.02,0,-0.4392
1441,train_9x9_0351,9,500,-13.79,0,-0.5104
1442,train_9x9_0351,9,500,-13.25,0,-0.3947
1443,train_9x9_0470,9,147,-2.0,1,2.6895
1444,train_9x9_0001,9,500,-12.66,0,-0.3448
1445,train_9x9_0195,9,139,-1.63,1,2.3723
1446,train_9x9_0036,9,500,-12.92,0,-0.3245
1447,train_9x9_0302,9,500,-12.8,0,-0.2429
1448,train_9x9_0254,9,270,-6.01,1,1.2153
1449,train_9x9_0467,9,500,-13.97,0,-0.2312
1450,train_9x9_0070,9,500,-13.32,0,-0.3127
1451,train_9x9_0140,9,500,-12.82,0,-0.3259
1452,train_9x9_0495,9,146,-1.69,1,2.6023
1453,train_9x9_0272,9,497,-12.06,1,0.1862
1454,train_9x9_0159,9,405,-9.56,1,0.373
1455,train_9x9_0135,9,500,-14.3,0,-0.3894
1456,train_9x9_0358,9,500,-14.26,0,-0.3515
1457,train_9x9_0342,9,500,-13.05,0,-0.3512
1458,train_9x9_0070,9,440,-10.3,1,0.3222
1459,train_9x9_0430,9,311,-7.34,1,0.7291
1460,train_9x9_0254,9,142,-1.52,1,3.0739
1461,train_9x9_0140,9,456,-10.4,1,0.3074
1462,train_9x9_0424,9,500,-12.85,0,-0.2595
1463,train_9x9_0351,9,500,-13.96,0,-0.3531
1464,train_9x9_0051,9,500,-14.43,0,-0.3521
1465,train_9x9_0218,9,500,-12.81,0,-0.2393
1466,train_9x9_0279,9,500,-13.01,0,-0.147
1467,train_9x9_0216,9,500,-13.63,0,-0.3201
1468,train_9x9_0008,9,500,-12.9,0,-0.1439
1469,train_9x9_0280,9,227,-4.82,1,1.6181
1470,train_9x9_0413,9,500,-14.02,0,-0.2584
1471,train_9x9_0024,9,500,-14.39,0,-0.2391
1472,train_9x9_0052,9,324,-6.71,1,0.8411
1473,train_9x9_0460,9,362,-7.8,1,0.922
1474,train_9x9_0012,9,500,-14.07,0,-0.2555
1475,train_9x9_0187,9,500,-13.32,0,0.0144
1476,train_9x9_0022,9,309,-6.22,1,1.2228
1477,train_9x9_0459,9,169,-2.82,1,2.9776
1478,train_9x9_0332,9,356,-7.49,1,0.8953
1479,train_9x9_0463,9,499,-11.76,1,0.5861
1480,train_9x9_0169,9,500,-12.46,0,-0.0855
1481,train_9x9_0174,9,500,-14.04,0,-0.2743
1482,train_9x9_0180,9,500,-14.24,0,-0.2714
1483,train_9x9_0151,9,390,-9.21,1,0.7798
1484,train_9x9_0096,9,500,-12.82,0,-0.1403
1485,train_9x9_0477,9,500,-13.95,0,-0.2405
1486,train_9x9_0256,9,348,-7.22,1,0.908
1487,train_9x9_0440,9,71,0.3,1,4.6488
1488,train_9x9_0045,9,500,-14.07,0,-0.2187
1489,train_9x9_0165,9,500,-13.09,0,-0.2071
1490,train_9x9_0172,9,500,-14.04,0,-0.2478
1491,train_9x9_0210,9,500,-13.11,0,-0.3194
1492,train_9x9_0408,9,97,-0.72,1,4.8231
1493,train_9x9_0329,9,271,-4.99,1,1.3256
1494,train_9x9_0012,9,500,-14.72,0,-0.4736
1495,train_9x9_0110,9,179,-2.95,1,1.6773
1496,train_9x9_0242,9,500,-13.9,0,-0.5113
1497,train_9x9_0024,9,186,-3.17,1,1.6696
1498,train_9x9_0467,9,500,-14.05,0,-0.4698
1499,train_9x9_0068,9,257,-5.05,1,1.0295
1500,train_9x9_0438,9,500,-14.15,0,-0.494
